country,state,district,block,area_name,area_type,latitude,longitude,population,scheme_name,scheme_type,min_age,max_age,eligible_population,covered_population,missed_population,coverage_percent_calc,gap_percent,gap_category,priority_score,priority_rank,risk_level,trend_direction,risk_index
India,West Bengal,Howrah,Block-1,Howrah-Area-5,Town,18.964,86.6745,5778,Diabetes Screening,Screening,30,80,1584,807,777,50.9469696969697,49.053030303030305,High,34.48218774488546,116.0,High,Increasing,24.6715816842794
India,West Bengal,Howrah,Block-2,Howrah-Area-6,Town,13.6749,85.7152,10739,Child Vaccination,Vaccine,0,5,4644,3158,1486,68.00172265288545,31.998277347114556,Medium,22.66841503175749,304.0,Medium,Increasing,16.26875956233458
India,West Bengal,Howrah,Block-2,Howrah-Area-6,Town,13.6749,85.7152,10739,TB Screening,Screening,18,80,2896,1954,942,67.47237569060773,32.527624309392266,Medium,23.03895790535189,295.0,Medium,Decreasing,16.533433043473437
India,West Bengal,Howrah,Block-2,Howrah-Area-6,Town,13.6749,85.7152,10739,Diabetes Screening,Screening,30,80,3570,1516,2054,42.46498599439776,57.535014005602235,High,40.544130692698864,21.0,Critical,Increasing,29.03712789157842
India,West Bengal,Howrah,Block-3,Howrah-Area-7,Ward,16.7007,78.8357,11869,Child Vaccination,Vaccine,0,5,5221,2481,2740,47.519632254357404,52.480367745642596,High,37.03424888567063,77.0,High,Decreasing,26.53817533654211
India,West Bengal,Howrah,Block-3,Howrah-Area-7,Ward,16.7007,78.8357,11869,TB Screening,Screening,18,80,4919,2868,2051,58.304533441756455,41.695466558243545,High,29.484818054491292,198.0,High,Increasing,21.145724742842585
India,West Bengal,Howrah,Block-3,Howrah-Area-7,Ward,16.7007,78.8357,11869,Diabetes Screening,Screening,30,80,4125,2724,1401,66.03636363636363,33.96363636363636,Medium,24.072536918266263,281.0,Medium,Decreasing,17.279809645538993
India,West Bengal,Howrah,Block-4,Howrah-Area-8,Village,21.8017,85.8747,3580,Child Vaccination,Vaccine,0,5,1963,1278,685,65.10443199184921,34.89556800815079,Medium,24.51677960419915,271.0,Medium,Decreasing,17.537666002568994
India,West Bengal,Howrah,Block-4,Howrah-Area-8,Village,21.8017,85.8747,3580,TB Screening,Screening,18,80,1464,1073,391,73.29234972677595,26.707650273224044,Medium,18.78523718975043,376.0,Medium,Increasing,13.443707135105619
India,West Bengal,Howrah,Block-4,Howrah-Area-8,Village,21.8017,85.8747,3580,Diabetes Screening,Screening,30,80,1382,944,438,68.3068017366136,31.693198263386396,Medium,22.275120782864075,314.0,Medium,Increasing,15.936481130186795
India,West Bengal,Howrah,Block-5,Howrah-Area-9,Ward,10.2895,80.309,11170,Child Vaccination,Vaccine,0,5,4821,2798,2023,58.03775150383738,41.96224849616262,High,29.654015825295254,195.0,High,Increasing,21.261566126062732
India,West Bengal,Howrah,Block-5,Howrah-Area-9,Ward,10.2895,80.309,11170,TB Screening,Screening,18,80,3124,2302,822,73.68758002560818,26.312419974391805,Medium,18.699135860055684,379.0,Medium,Increasing,13.436651865177323
India,West Bengal,Howrah,Block-5,Howrah-Area-9,Ward,10.2895,80.309,11170,Diabetes Screening,Screening,30,80,5144,2517,2627,48.93079315707621,51.0692068429238,High,36.02888666802808,95.0,High,Decreasing,25.81504529944332
India,West Bengal,Howrah,Block-1,Howrah-Area-10,Ward,17.0501,86.3685,4648,Child Vaccination,Vaccine,0,5,2351,2221,130,94.47043811144194,5.529561888558061,Low,3.9873892798113806,624.0,Low,Decreasing,2.881476902099769
India,West Bengal,Howrah,Block-1,Howrah-Area-10,Ward,17.0501,86.3685,4648,TB Screening,Screening,18,80,2069,1668,401,80.61865635572741,19.381343644272594,Low,13.683636508811553,465.0,Low,Increasing,9.807367779957035
India,West Bengal,Howrah,Block-1,Howrah-Area-10,Ward,17.0501,86.3685,4648,Diabetes Screening,Screening,30,80,2234,1261,973,56.44583706356312,43.55416293643689,High,30.604610013326557,176.0,High,Decreasing,21.893777426039183
India,West Bengal,Howrah,Block-2,Howrah-Area-11,Ward,16.3813,86.1313,3214,Child Vaccination,Vaccine,0,5,1498,876,622,58.47797062750334,41.52202937249666,High,29.14611350576398,202.0,High,Increasing,20.84170763126465
India,West Bengal,Howrah,Block-2,Howrah-Area-11,Ward,16.3813,86.1313,3214,TB Screening,Screening,18,80,1010,864,146,85.54455445544555,14.455445544554454,Low,10.199504826204436,525.0,Low,Decreasing,7.308415717293546
India,West Bengal,Howrah,Block-2,Howrah-Area-11,Ward,16.3813,86.1313,3214,Diabetes Screening,Screening,30,80,1238,857,381,69.22455573505655,30.77544426494346,Medium,21.62350393047674,326.0,Medium,Increasing,15.468415077488048
India,West Bengal,Howrah,Block-3,Howrah-Area-12,Village,9.2478,89.6787,10815,Child Vaccination,Vaccine,0,5,3445,2720,725,78.95500725689405,21.04499274310595,Medium,15.003023918416694,439.0,Low,Decreasing,10.794025369795506
India,West Bengal,Howrah,Block-3,Howrah-Area-12,Village,9.2478,89.6787,10815,TB Screening,Screening,18,80,3803,2148,1655,56.481724953983694,43.5182750460163,High,30.734321530453936,172.0,High,Increasing,22.03066652125068
India,West Bengal,Howrah,Block-3,Howrah-Area-12,Village,9.2478,89.6787,10815,Diabetes Screening,Screening,30,80,4175,3543,632,84.8622754491018,15.137724550898204,Low,10.867936183871272,514.0,Low,Increasing,7.840391273691632
India,West Bengal,Howrah,Block-4,Howrah-Area-13,Village,20.2962,87.7227,10231,Child Vaccination,Vaccine,0,5,3834,2310,1524,60.25039123630673,39.749608763693274,Medium,28.08159281798976,222.0,Medium,Increasing,20.131671065251105
India,West Bengal,Howrah,Block-4,Howrah-Area-13,Village,20.2962,87.7227,10231,TB Screening,Screening,18,80,2849,2195,654,77.04457704457704,22.955422955422954,Medium,16.325662752200536,418.0,Low,Decreasing,11.734578161115946
India,West Bengal,Howrah,Block-4,Howrah-Area-13,Village,20.2962,87.7227,10231,Diabetes Screening,Screening,30,80,3867,3630,237,93.87121799844842,6.12878200155159,Low,4.5470140844905815,612.0,Low,Decreasing,3.321257684180264
India,West Bengal,Howrah,Block-5,Howrah-Area-14,Village,27.3953,77.6796,7347,Child Vaccination,Vaccine,0,5,3302,2380,922,72.07752877044216,27.922471229557843,Medium,19.730188811230285,366.0,Medium,Decreasing,14.145694565318715
India,West Bengal,Howrah,Block-5,Howrah-Area-14,Village,27.3953,77.6796,7347,TB Screening,Screening,18,80,2661,2230,431,83.80308154829011,16.196918451709884,Low,11.522301866736711,503.0,Low,Decreasing,8.282918176394736
India,West Bengal,Howrah,Block-5,Howrah-Area-14,Village,27.3953,77.6796,7347,Diabetes Screening,Screening,30,80,2173,1736,437,79.88955361251726,20.110446387482742,Medium,14.261771421777713,456.0,Low,Decreasing,10.239682144281165
India,Maharashtra,Pune,Block-2,Pune-Area-1,Village,11.9844,83.7524,2546,Child Vaccination,Vaccine,0,5,1341,1043,298,77.77777777777779,22.22222222222222,Medium,15.619477222640665,431.0,Low,Increasing,11.175032778196222
India,Maharashtra,Pune,Block-2,Pune-Area-1,Village,11.9844,83.7524,2546,TB Screening,Screening,18,80,687,284,403,41.3391557496361,58.660844250363894,High,41.12651264233983,14.0,Critical,Decreasing,29.39434379226706
India,Maharashtra,Pune,Block-2,Pune-Area-1,Village,11.9844,83.7524,2546,Diabetes Screening,Screening,30,80,1271,840,431,66.08969315499607,33.91030684500394,Medium,23.801136458587866,283.0,Medium,Decreasing,17.01907508958708
India,Maharashtra,Pune,Block-3,Pune-Area-2,Town,13.9087,86.0822,9286,Child Vaccination,Vaccine,0,5,2581,2405,176,93.18093762107709,6.819062378922898,Low,5.006484513852606,603.0,Low,Increasing,3.642672038068027
India,Maharashtra,Pune,Block-3,Pune-Area-2,Town,13.9087,86.0822,9286,TB Screening,Screening,18,80,2590,2151,439,83.05019305019306,16.949806949806952,Low,12.098005713471442,493.0,Low,Decreasing,8.708044323510054
India,Maharashtra,Pune,Block-3,Pune-Area-2,Town,13.9087,86.0822,9286,Diabetes Screening,Screening,30,80,4379,3620,759,82.66727563370632,17.332724366293675,Low,12.366047905012149,487.0,Low,Decreasing,8.899503031753415
India,Maharashtra,Pune,Block-4,Pune-Area-3,Town,9.3559,74.984,2788,Child Vaccination,Vaccine,0,5,1375,986,389,71.70909090909092,28.29090909090909,Medium,19.873633852966012,365.0,Medium,Increasing,14.215452034784196
India,Maharashtra,Pune,Block-4,Pune-Area-3,Town,9.3559,74.984,2788,TB Screening,Screening,18,80,1162,925,237,79.60413080895009,20.395869191049915,Medium,14.347105923064591,452.0,Low,Increasing,10.267932084854609
India,Maharashtra,Pune,Block-4,Pune-Area-3,Town,9.3559,74.984,2788,Diabetes Screening,Screening,30,80,1187,855,332,72.03032855939342,27.969671440606568,Medium,19.648767497754246,367.0,Medium,Decreasing,14.054833209632935
India,Maharashtra,Pune,Block-5,Pune-Area-4,Town,11.6002,79.2929,9502,Child Vaccination,Vaccine,0,5,3976,1963,2013,49.37122736418511,50.62877263581489,High,35.6787047416308,99.0,High,Decreasing,25.552950214467828
India,Maharashtra,Pune,Block-5,Pune-Area-4,Town,11.6002,79.2929,9502,TB Screening,Screening,18,80,3315,2472,843,74.57013574660634,25.429864253393664,Medium,18.039468873935945,389.0,Medium,Decreasing,12.953496023257214
India,Maharashtra,Pune,Block-5,Pune-Area-4,Town,11.6002,79.2929,9502,Diabetes Screening,Screening,30,80,2723,2017,706,74.07271391847227,25.92728608152773,Medium,18.387664153629792,386.0,Medium,Increasing,13.202206937324247
India,Maharashtra,Pune,Block-1,Pune-Area-5,Ward,24.0772,89.0008,8051,Child Vaccination,Vaccine,0,5,2866,2472,394,86.25261688764829,13.747383112351711,Low,9.825302248442833,528.0,Low,Stable,7.075825625972492
India,Maharashtra,Pune,Block-1,Pune-Area-5,Ward,24.0772,89.0008,8051,TB Screening,Screening,18,80,3619,1741,1878,48.10721193699917,51.89278806300083,High,36.527085713897215,89.0,High,Increasing,26.14852810129705
India,Maharashtra,Pune,Block-1,Pune-Area-5,Ward,24.0772,89.0008,8051,Diabetes Screening,Screening,30,80,3824,2961,863,77.43200836820083,22.567991631799163,Medium,15.999728212056048,421.0,Low,Increasing,11.486129885696217
India,Maharashtra,Pune,Block-2,Pune-Area-6,Ward,30.0052,87.8404,7791,Child Vaccination,Vaccine,0,5,3976,1659,2317,41.725352112676056,58.27464788732394,High,40.98785984801603,17.0,Critical,Decreasing,29.33293027055125
India,Maharashtra,Pune,Block-2,Pune-Area-6,Ward,30.0052,87.8404,7791,TB Screening,Screening,18,80,3633,3347,286,92.12771813927884,7.872281860721167,Low,5.706203629394096,593.0,Low,Decreasing,4.131747257249863
India,Maharashtra,Pune,Block-2,Pune-Area-6,Ward,30.0052,87.8404,7791,Diabetes Screening,Screening,30,80,4211,1938,2273,46.02232248872002,53.97767751127998,High,37.97998058478526,63.0,High,Decreasing,27.18444508252927
India,Maharashtra,Pune,Block-3,Pune-Area-7,Ward,20.0397,73.1832,8577,Child Vaccination,Vaccine,0,5,3689,1514,2175,41.04093250203307,58.959067497966934,High,41.48668744440914,7.0,Critical,Increasing,29.694873944815754
India,Maharashtra,Pune,Block-3,Pune-Area-7,Ward,20.0397,73.1832,8577,TB Screening,Screening,18,80,3049,1745,1304,57.23187930469006,42.76812069530994,High,30.15302468254924,185.0,High,Decreasing,21.599400543487256
India,Maharashtra,Pune,Block-3,Pune-Area-7,Ward,20.0397,73.1832,8577,Diabetes Screening,Screening,30,80,3631,1754,1877,48.3062517212889,51.69374827871109,High,36.40096399093005,90.0,High,Decreasing,26.062214335187832
India,Maharashtra,Pune,Block-4,Pune-Area-8,Town,14.9982,74.9448,11247,Child Vaccination,Vaccine,0,5,3529,2751,778,77.95409464437519,22.04590535562482,Medium,15.714508843087513,430.0,Low,Stable,11.30532777196255
India,Maharashtra,Pune,Block-4,Pune-Area-8,Town,14.9982,74.9448,11247,TB Screening,Screening,18,80,5027,3145,1882,62.56216431271135,37.43783568728864,Medium,26.488860075252184,246.0,Medium,Increasing,19.001292937794457
India,Maharashtra,Pune,Block-4,Pune-Area-8,Town,14.9982,74.9448,11247,Diabetes Screening,Screening,30,80,3568,2948,620,82.62331838565022,17.376681614349778,Low,12.446052224194982,485.0,Low,Decreasing,8.970715901325027
India,Maharashtra,Pune,Block-5,Pune-Area-9,Town,28.677,80.426,11068,Child Vaccination,Vaccine,0,5,3126,2833,293,90.62699936020474,9.373000639795267,Low,6.838981442082145,570.0,Low,Decreasing,4.9643813141230915
India,Maharashtra,Pune,Block-5,Pune-Area-9,Town,28.677,80.426,11068,TB Screening,Screening,18,80,5573,4904,669,87.99569352233986,12.004306477660148,Low,8.68089552858756,544.0,Low,Increasing,6.280034233055532
India,Maharashtra,Pune,Block-5,Pune-Area-9,Town,28.677,80.426,11068,Diabetes Screening,Screening,30,80,3987,3208,779,80.46149987459242,19.538500125407573,Low,13.95483108201076,460.0,Low,Stable,10.047131056929246
India,Maharashtra,Pune,Block-1,Pune-Area-10,Village,15.4141,71.5497,5481,Child Vaccination,Vaccine,0,5,2624,1139,1485,43.40701219512195,56.59298780487805,High,39.7527013052424,35.0,Critical,Increasing,28.434103744266793
India,Maharashtra,Pune,Block-1,Pune-Area-10,Village,15.4141,71.5497,5481,TB Screening,Screening,18,80,2314,1101,1213,47.579948141745895,52.420051858254105,High,36.83164614260564,83.0,High,Increasing,26.34763577095482
India,Maharashtra,Pune,Block-1,Pune-Area-10,Village,15.4141,71.5497,5481,Diabetes Screening,Screening,30,80,2697,1386,1311,51.39043381535039,48.60956618464961,High,34.164306171082494,121.0,High,Decreasing,24.442392934152572
India,Maharashtra,Pune,Block-2,Pune-Area-11,Village,15.3363,76.3942,9649,Child Vaccination,Vaccine,0,5,4858,2811,2047,57.863318237958005,42.136681762041995,High,29.73793181540278,194.0,High,Increasing,21.310595462994385
India,Maharashtra,Pune,Block-2,Pune-Area-11,Village,15.3363,76.3942,9649,TB Screening,Screening,18,80,5233,3999,1234,76.41888018345118,23.581119816548824,Medium,16.749038453557564,410.0,Low,Decreasing,12.0328144902478
India,Maharashtra,Pune,Block-2,Pune-Area-11,Village,15.3363,76.3942,9649,Diabetes Screening,Screening,30,80,4781,3294,1487,68.89772014222966,31.10227985777034,Medium,22.013850482412625,317.0,Medium,Increasing,15.793394510858558
India,Maharashtra,Pune,Block-3,Pune-Area-12,Village,11.7361,74.6252,3303,Child Vaccination,Vaccine,0,5,1433,820,613,57.22260990928123,42.77739009071877,High,30.02710050513005,187.0,High,Increasing,21.4716224869863
India,Maharashtra,Pune,Block-3,Pune-Area-12,Village,11.7361,74.6252,3303,TB Screening,Screening,18,80,1462,724,738,49.52120383036936,50.47879616963065,High,35.418084760368366,104.0,High,Decreasing,25.32232552644224
India,Maharashtra,Pune,Block-3,Pune-Area-12,Village,11.7361,74.6252,3303,Diabetes Screening,Screening,30,80,851,767,84,90.12925969447708,9.870740305522913,Low,6.992445655492953,567.0,Low,Increasing,5.018297594388371
India,Maharashtra,Pune,Block-4,Pune-Area-13,Ward,13.7767,78.2974,6221,Child Vaccination,Vaccine,0,5,3289,1934,1355,58.80206749771967,41.197932502280324,High,28.99474155400647,204.0,High,Increasing,20.755155053550407
India,Maharashtra,Pune,Block-4,Pune-Area-13,Ward,13.7767,78.2974,6221,TB Screening,Screening,18,80,3103,1845,1258,59.45858846277796,40.54141153722205,High,28.535176878465677,217.0,High,Decreasing,20.42689457102127
India,Maharashtra,Pune,Block-4,Pune-Area-13,Ward,13.7767,78.2974,6221,Diabetes Screening,Screening,30,80,2054,1693,361,82.42453748782863,17.575462512171374,Low,12.459012560930205,484.0,Low,Decreasing,8.94392005849593
India,Maharashtra,Pune,Block-5,Pune-Area-14,Ward,20.58,71.2453,7683,Child Vaccination,Vaccine,0,5,2336,1860,476,79.62328767123287,20.376712328767123,Medium,14.456593433049363,449.0,Low,Increasing,10.381250967295939
India,Maharashtra,Pune,Block-5,Pune-Area-14,Ward,20.58,71.2453,7683,TB Screening,Screening,18,80,3540,2668,872,75.36723163841808,24.63276836158192,Medium,17.43583265601972,398.0,Low,Increasing,12.509278983703338
India,Maharashtra,Pune,Block-5,Pune-Area-14,Ward,20.58,71.2453,7683,Diabetes Screening,Screening,30,80,2632,2056,576,78.11550151975683,21.88449848024316,Medium,15.512043739082587,432.0,Low,Increasing,11.135144043033957
India,Maharashtra,Nagpur,Block-2,Nagpur-Area-1,Town,32.4306,81.6816,1120,Child Vaccination,Vaccine,0,5,394,289,105,73.3502538071066,26.649746192893403,Medium,18.682941842933992,380.0,Medium,Decreasing,13.352992604355313
India,Maharashtra,Nagpur,Block-2,Nagpur-Area-1,Town,32.4306,81.6816,1120,TB Screening,Screening,18,80,282,142,140,50.35460992907801,49.645390070921984,High,34.779892557554,112.0,High,Increasing,24.850814543369605
India,Maharashtra,Nagpur,Block-2,Nagpur-Area-1,Town,32.4306,81.6816,1120,Diabetes Screening,Screening,30,80,572,306,266,53.4965034965035,46.50349650349651,High,32.58056706035617,139.0,High,Decreasing,23.279867759656867
India,Maharashtra,Nagpur,Block-3,Nagpur-Area-2,Ward,18.2703,70.1179,6563,Child Vaccination,Vaccine,0,5,2755,1947,808,70.6715063520871,29.328493647912886,Medium,20.694720848542786,350.0,Medium,Stable,14.829022118960209
India,Maharashtra,Nagpur,Block-3,Nagpur-Area-2,Ward,18.2703,70.1179,6563,TB Screening,Screening,18,80,2429,1272,1157,52.36722931247427,47.632770687525735,High,33.507714776271776,128.0,High,Increasing,23.981160638766635
India,Maharashtra,Nagpur,Block-3,Nagpur-Area-2,Ward,18.2703,70.1179,6563,Diabetes Screening,Screening,30,80,1920,1795,125,93.48958333333334,6.510416666666667,Low,4.722066961670433,606.0,Low,Increasing,3.4199836283370995
India,Maharashtra,Nagpur,Block-4,Nagpur-Area-3,Town,28.3438,87.069,7665,Child Vaccination,Vaccine,0,5,3372,1900,1472,56.34638196915777,43.65361803084223,High,30.74997550383912,170.0,High,Decreasing,22.019251897670678
India,Maharashtra,Nagpur,Block-4,Nagpur-Area-3,Town,28.3438,87.069,7665,TB Screening,Screening,18,80,1986,1110,876,55.89123867069487,44.10876132930513,High,31.068575812763154,164.0,High,Increasing,22.246823546902128
India,Maharashtra,Nagpur,Block-4,Nagpur-Area-3,Town,28.3438,87.069,7665,Diabetes Screening,Screening,30,80,3631,1866,1765,51.39080143211237,48.60919856788763,High,34.2188818797709,120.0,High,Decreasing,24.497042166193378
India,Maharashtra,Nagpur,Block-5,Nagpur-Area-4,Ward,28.1829,80.9226,10683,Child Vaccination,Vaccine,0,5,3360,2646,714,78.75,21.25,Medium,15.143214913381872,438.0,Low,Stable,10.893214913381874
India,Maharashtra,Nagpur,Block-5,Nagpur-Area-4,Ward,28.1829,80.9226,10683,TB Screening,Screening,18,80,4016,2306,1710,57.420318725099605,42.5796812749004,High,30.073991805812152,186.0,High,Increasing,21.558055550832073
India,Maharashtra,Nagpur,Block-5,Nagpur-Area-4,Ward,28.1829,80.9226,10683,Diabetes Screening,Screening,30,80,3763,2227,1536,59.181504119053955,40.81849588094605,High,28.841162030044107,210.0,High,Increasing,20.677462853854898
India,Maharashtra,Nagpur,Block-1,Nagpur-Area-5,Village,21.1822,75.4587,8756,Child Vaccination,Vaccine,0,5,3161,2887,274,91.33185700727617,8.668142992723823,Low,6.287534390663643,579.0,Low,Increasing,4.553905792118878
India,Maharashtra,Nagpur,Block-1,Nagpur-Area-5,Village,21.1822,75.4587,8756,TB Screening,Screening,18,80,4084,3420,664,83.74142997061705,16.25857002938296,Low,11.600833316325039,501.0,Low,Decreasing,8.349119310448447
India,Maharashtra,Nagpur,Block-1,Nagpur-Area-5,Village,21.1822,75.4587,8756,Diabetes Screening,Screening,30,80,4229,2327,1902,55.024828564672504,44.975171435327496,High,31.702454300486213,152.0,High,Increasing,22.707420013420716
India,Maharashtra,Nagpur,Block-2,Nagpur-Area-6,Village,18.4991,83.3775,7424,Child Vaccination,Vaccine,0,5,3120,1457,1663,46.69871794871795,53.30128205128205,High,37.49728960260594,71.0,High,Increasing,26.837033192349537
India,Maharashtra,Nagpur,Block-2,Nagpur-Area-6,Village,18.4991,83.3775,7424,TB Screening,Screening,18,80,2045,1579,466,77.21271393643032,22.78728606356968,Medium,16.137492411207287,420.0,Low,Decreasing,11.580035198493352
India,Maharashtra,Nagpur,Block-2,Nagpur-Area-6,Village,18.4991,83.3775,7424,Diabetes Screening,Screening,30,80,1973,1201,772,60.87176887987836,39.12823112012164,Medium,27.576153950793657,230.0,Medium,Decreasing,19.75050772676933
India,Maharashtra,Nagpur,Block-3,Nagpur-Area-7,Ward,12.4562,79.3478,2891,Child Vaccination,Vaccine,0,5,859,806,53,93.83003492433062,6.169965075669383,Low,4.391559032757671,616.0,Low,Decreasing,3.1575660176237954
India,Maharashtra,Nagpur,Block-3,Nagpur-Area-7,Ward,12.4562,79.3478,2891,TB Screening,Screening,18,80,1258,1069,189,84.97615262321145,15.023847376788554,Low,10.589276643541092,519.0,Low,Decreasing,7.58450716818338
India,Maharashtra,Nagpur,Block-3,Nagpur-Area-7,Ward,12.4562,79.3478,2891,Diabetes Screening,Screening,30,80,1307,1209,98,92.50191277735271,7.4980872226472846,Low,5.321244535642203,598.0,Low,Decreasing,3.821627091112746
India,Maharashtra,Nagpur,Block-4,Nagpur-Area-8,Ward,22.4213,88.1386,10497,Child Vaccination,Vaccine,0,5,3481,2932,549,84.22866992243608,15.771330077563919,Low,11.303476120827506,505.0,Low,Stable,8.149210105314724
India,Maharashtra,Nagpur,Block-4,Nagpur-Area-8,Ward,22.4213,88.1386,10497,TB Screening,Screening,18,80,4708,2635,2073,55.968564146134234,44.03143585386576,High,31.085550164238793,163.0,High,Increasing,22.279262993465643
India,Maharashtra,Nagpur,Block-4,Nagpur-Area-8,Ward,22.4213,88.1386,10497,Diabetes Screening,Screening,30,80,4153,2318,1835,55.81507344088611,44.1849265591139,High,31.19299365791249,159.0,High,Increasing,22.356008346089713
India,Maharashtra,Nagpur,Block-5,Nagpur-Area-9,Ward,25.901,71.6789,7822,Child Vaccination,Vaccine,0,5,2992,2371,621,79.24465240641712,20.755347593582886,Medium,14.725127950205485,443.0,Low,Decreasing,10.574058431488908
India,Maharashtra,Nagpur,Block-5,Nagpur-Area-9,Ward,25.901,71.6789,7822,TB Screening,Screening,18,80,2596,1532,1064,59.01386748844376,40.98613251155624,High,28.88667739278683,207.0,High,Decreasing,20.689450890475584
India,Maharashtra,Nagpur,Block-5,Nagpur-Area-9,Ward,25.901,71.6789,7822,Diabetes Screening,Screening,30,80,3727,2397,1330,64.31446203380735,35.68553796619265,Medium,25.176261211032315,259.0,Medium,Increasing,18.039153617793787
India,Maharashtra,Nagpur,Block-1,Nagpur-Area-10,Village,31.405,73.6346,5062,Child Vaccination,Vaccine,0,5,1438,778,660,54.1029207232267,45.8970792767733,High,32.25504562680683,147.0,High,Increasing,23.075629771452178
India,Maharashtra,Nagpur,Block-1,Nagpur-Area-10,Village,31.405,73.6346,5062,TB Screening,Screening,18,80,1918,1272,646,66.31908237747653,33.68091762252346,Medium,23.703732468831948,285.0,Medium,Increasing,16.96754894432726
India,Maharashtra,Nagpur,Block-1,Nagpur-Area-10,Village,31.405,73.6346,5062,Diabetes Screening,Screening,30,80,1695,866,829,51.09144542772861,48.908554572271385,High,34.363078333655494,118.0,High,Increasing,24.58136741920122
India,Maharashtra,Nagpur,Block-2,Nagpur-Area-11,Town,16.8385,79.094,6329,Child Vaccination,Vaccine,0,5,2870,1998,872,69.61672473867596,30.383275261324044,Medium,21.427193009313974,333.0,Medium,Decreasing,15.350537957049168
India,Maharashtra,Nagpur,Block-2,Nagpur-Area-11,Town,16.8385,79.094,6329,TB Screening,Screening,18,80,2506,2288,218,91.30087789305666,8.699122106943335,Low,6.24828580124748,581.0,Low,Increasing,4.508461379858813
India,Maharashtra,Nagpur,Block-2,Nagpur-Area-11,Town,16.8385,79.094,6329,Diabetes Screening,Screening,30,80,2848,2229,619,78.26544943820225,21.734550561797754,Medium,15.373085719645573,434.0,Low,Increasing,11.026175607286023
India,Maharashtra,Nagpur,Block-3,Nagpur-Area-12,Town,15.5129,89.0241,7706,Child Vaccination,Vaccine,0,5,2031,965,1066,47.513540128015755,52.486459871984245,High,36.933994167481615,79.0,High,Increasing,26.436702193084766
India,Maharashtra,Nagpur,Block-3,Nagpur-Area-12,Town,15.5129,89.0241,7706,TB Screening,Screening,18,80,2840,2097,743,73.83802816901408,26.161971830985912,Medium,18.50685253878278,382.0,Medium,Increasing,13.2744581725856
India,Maharashtra,Nagpur,Block-3,Nagpur-Area-12,Town,15.5129,89.0241,7706,Diabetes Screening,Screening,30,80,3312,2393,919,72.25241545893721,27.747584541062803,Medium,19.616781435836604,369.0,Medium,Decreasing,14.067264527624046
India,Maharashtra,Nagpur,Block-4,Nagpur-Area-13,Town,30.5426,79.4061,9637,Child Vaccination,Vaccine,0,5,2431,1296,1135,53.31139448786507,46.68860551213492,High,32.92397716002595,132.0,High,Increasing,23.58625605759897
India,Maharashtra,Nagpur,Block-4,Nagpur-Area-13,Town,30.5426,79.4061,9637,TB Screening,Screening,18,80,3280,2520,760,76.82926829268293,23.170731707317074,Medium,16.46146549665346,416.0,Low,Increasing,11.827319155190047
India,Maharashtra,Nagpur,Block-4,Nagpur-Area-13,Town,30.5426,79.4061,9637,Diabetes Screening,Screening,30,80,3019,2089,930,69.195097714475,30.80490228552501,Medium,21.805384901399016,322.0,Medium,Increasing,15.644404444294015
India,Maharashtra,Nagpur,Block-5,Nagpur-Area-14,Village,34.9975,76.9992,11451,Child Vaccination,Vaccine,0,5,3334,2503,831,75.0749850029994,24.9250149970006,Medium,17.73500735956248,392.0,Low,Decreasing,12.750004360162363
India,Maharashtra,Nagpur,Block-5,Nagpur-Area-14,Village,34.9975,76.9992,11451,TB Screening,Screening,18,80,3740,1603,2137,42.86096256684492,57.13903743315508,High,40.284823064870615,26.0,Critical,Increasing,28.857015578239604
India,Maharashtra,Nagpur,Block-5,Nagpur-Area-14,Village,34.9975,76.9992,11451,Diabetes Screening,Screening,30,80,3989,2502,1487,62.722486838806724,37.27751316119328,Medium,26.38175607449736,247.0,Medium,Increasing,18.926253442258705
India,Maharashtra,Nashik,Block-2,Nashik-Area-1,Village,29.0933,83.0351,1308,Child Vaccination,Vaccine,0,5,330,262,68,79.39393939393939,20.606060606060606,Medium,14.457081992407122,448.0,Low,Decreasing,10.335869871195003
India,Maharashtra,Nashik,Block-2,Nashik-Area-1,Village,29.0933,83.0351,1308,TB Screening,Screening,18,80,620,282,338,45.483870967741936,54.516129032258064,High,38.19412989074534,58.0,High,Increasing,27.290904084293732
India,Maharashtra,Nashik,Block-2,Nashik-Area-1,Village,29.0933,83.0351,1308,Diabetes Screening,Screening,30,80,395,325,70,82.27848101265823,17.72151898734177,Low,12.43790285930394,486.0,Low,Increasing,8.893599061835586
India,Maharashtra,Nashik,Block-3,Nashik-Area-2,Village,13.3827,70.4076,3296,Child Vaccination,Vaccine,0,5,1199,483,716,40.283569641367805,59.71643035863219,High,41.88425294574502,3.0,Critical,Decreasing,29.940966874018578
India,Maharashtra,Nashik,Block-3,Nashik-Area-2,Village,13.3827,70.4076,3296,TB Screening,Screening,18,80,1519,1067,452,70.24358130348914,29.75641869651086,Medium,20.912244782260085,347.0,Medium,Increasing,14.960961042957916
India,Maharashtra,Nashik,Block-3,Nashik-Area-2,Village,13.3827,70.4076,3296,Diabetes Screening,Screening,30,80,1318,1200,118,91.04704097116844,8.952959028831563,Low,6.34982301488458,576.0,Low,Decreasing,4.559231209118267
India,Maharashtra,Nashik,Block-4,Nashik-Area-3,Village,11.408,83.3892,10040,Child Vaccination,Vaccine,0,5,5020,3131,1889,62.37051792828685,37.62948207171315,Medium,26.592708753237115,243.0,Medium,Increasing,19.066812338894486
